mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__min_samples_split,param_model__splitter,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.267417033513387,0.08075998633333033,0.0,0.0,gini,5,3,best,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.2692318757375081,0.07791294155382789,0.0,0.0,gini,5,3,best,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.30516688028971356,0.07135393792496407,0.0,0.0,gini,5,3,best,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.22350804011027017,0.0027988968474704458,0.016518672307332356,0.00030710955799629025,gini,5,3,random,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.7719822478017103,0.7927922353106575,0.8151490957114376,0.7933078596079352,0.017626563116072632,132
0.2643721103668213,0.0645152611061223,0.0,0.0,gini,5,3,random,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.3928712209065755,0.0032647309481733883,0.03141943613688151,0.0009254163699965086,gini,5,3,random,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.7858730659270481,0.820663721880151,0.8302382497004678,0.8122583458358891,0.01906226888640518,130
0.21381823221842447,0.0011843258285352538,0.0,0.0,gini,5,3,random,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.23208864529927573,0.012479815327961774,0.0,0.0,gini,5,3,random,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.27013150850931805,0.08334802567258033,0.0,0.0,gini,5,3,random,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.38872893651326496,0.09560857156008949,0.019820292790730793,0.004273656226304292,gini,5,4,best,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.855917471956784,0.8588562587533688,0.8658891172278933,0.8602209493126821,0.004183715461581808,85
0.2323925495147705,0.01695885315422017,0.0,0.0,gini,5,4,best,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.5288551648457845,0.11125501619928767,0.0261536439259847,0.006864004164988231,gini,5,4,best,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8672037110024764,0.8669189526075866,0.8751415788413117,0.8697547474837917,0.0038108385684025798,46
0.2702539761861165,0.07691847844763884,0.0,0.0,gini,5,4,best,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.22681093215942383,0.017148500534575114,0.0,0.0,gini,5,4,best,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.2702724138895671,0.07956675218564083,0.0,0.0,gini,5,4,best,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.2340561548868815,0.017133988970936168,0.02003637949625651,0.004300882632149789,gini,5,4,random,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.823391008135526,0.8432973779163494,0.7822450000657333,0.8163111287058696,0.02542232260379914,129
0.3247515360514323,0.06604249422140337,0.0,0.0,gini,5,4,random,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.23831844329833984,0.023793341390194758,0.01868470509847005,0.00011562462631012855,gini,5,4,random,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8462723425388987,0.80279900371176,0.8294174607007032,0.8261629356504541,0.017896494017392073,121
0.33783769607543945,0.06429681155408556,0.0,0.0,gini,5,4,random,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
