mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
32.65405956904093,0.23010700977786205,0.5362262725830078,0.008479780327745445,10,1,5,300,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.818287168533709,0.8192869640300847,0.8249676202594923,0.8208472509410952,0.0029419925502549853,231
55.08813754717509,9.236966654017056,0.5922187169392904,0.10952919650191621,10,1,5,300,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8609829807539366,0.8612783748778658,0.8659365129859802,0.8627326228725942,0.002268699820910966,32
48.102756341298424,0.25122952528795384,0.49376122156778973,0.0033339882961266466,10,1,5,300,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8608239223795133,0.8617328273762185,0.8665727464836738,0.8630431654131351,0.002523223331823416,4
0.22367636362711588,0.0013911533930994402,0.0,0.0,10,1,5,300,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.22182647387186685,0.002230830501569733,0.0,0.0,10,1,5,300,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.22106186548868814,0.0010838421778683776,0.0,0.0,10,1,5,300,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
11.084325075149536,0.11165495920109535,0.1891345977783203,0.0030051489072867124,10,1,10,100,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8184916721579677,0.81846894953305,0.8248994523847395,0.8206200246919191,0.0030260265600265835,237
23.06982429822286,0.02372024236575527,0.2675744692484538,0.00216610580550581,10,1,10,100,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8603694698811607,0.8611647617532777,0.8666181917335091,0.8627174744559825,0.0027772670919280337,37
16.178486585617065,0.03134886928697341,0.17790897687276205,0.000920344084070899,10,1,10,100,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8608239223795133,0.8610511486286896,0.8666181917335091,0.8628310875805707,0.002679493278088374,21
0.22318450609842935,0.0008775057118605304,0.0,0.0,10,1,10,100,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
